position COMBINED_rate(cM/Mb) Genetic_Map(cM)
54140204 0.0992329469 85.3087281572
54142082 0.0991779534 85.3089145167
54142861 0.0991615736 85.3089917763
54143784 0.0992468691 85.3090833025
54144297 0.0992782463 85.3091342161
54145298 0.0991974766 85.3092335936
54145971 0.0993218767 85.3093003535
54147878 0.0992842662 85.3094897603
54147954 0.0991501907 85.3094973060
54147967 0.0990967751 85.3094985949
54148707 0.0990982309 85.3095719265
54150292 0.0991202018 85.3097289972
54151429 0.0991287854 85.3098416969
54155639 0.0991476464 85.3102590291
54156282 0.0995363413 85.3103227810
54157971 0.1555963836 85.3104908979
54158441 0.3435410841 85.3105640282
54158456 0.5269777192 85.3105691813
54158968 0.5278378839 85.3108389939
54159463 0.5642244190 85.3111002737
54159976 0.9459242298 85.3113897208
54160038 0.9270151827 85.3114483681
54161121 0.9264421792 85.3124523255
54161137 0.9235388319 85.3124671486
54161197 0.9203888105 85.3125225609
54163208 0.8358302309 85.3143734628
54163671 0.7363497668 85.3147604522
54164601 0.4907745108 85.3154452575
54165062 0.3442612886 85.3156715046
54165561 0.2897696844 85.3158432909
54165753 0.2374292051 85.3158989267
54166019 0.2343047621 85.3159620829
54167035 0.2268315167 85.3162001365
54167211 0.2217149150 85.3162400589
54167542 0.2157094370 85.3163134465
54167691 0.2158924768 85.3163455872
54168176 0.2142332306 85.3164502951
54169594 0.2121923513 85.3167540778
54171087 0.2119736390 85.3170708810
54172275 0.2119803710 85.3173227056
54172591 0.2126993460 85.3173896914
54172966 0.2138335467 85.3174694537
54173143 0.2143775772 85.3175073022
54173184 0.2212796082 85.3175160917
54173419 0.2378630120 85.3175680924
54173971 0.2377578739 85.3176993928
54174542 0.8867202169 85.3178351526
54174587 1.4857415183 85.3178750550
54177032 1.4874651580 85.3215076930
54177077 1.4872031197 85.3215746289
54177545 2.0661979985 85.3222706400
54177640 3.7491988054 85.3224669288
54179195 3.7395112561 85.3282969329
54179544 3.3156726149 85.3296020224
54179781 2.8131045423 85.3303878368
54179786 2.2837488080 85.3304019023
54179960 1.9090467999 85.3307992746
54180054 1.6484251177 85.3309787250
54180910 1.6468092106 85.3323897769
54181555 1.6493097686 85.3334519688
54181634 1.6520962338 85.3335822643
54182572 10.6167524083 85.3351319306
54182793 26.0620795509 85.3374782328
54182998 32.7438547610 85.3428209591
54183522 32.7438547610 85.3599787390
54183976 32.7438547610 85.3748444491
54183984 32.7438547610 85.3751063999
54184770 12.4365078653 85.4008430698
54185190 12.1227785510 85.4060664031
54185252 8.3278121653 85.4068180154
54185491 4.0293882910 85.4088083625
54185884 1.7090260363 85.4103919121
54186160 2.1781479357 85.4108636032
54187131 0.7780748568 85.4129785849
54187784 0.4329703789 85.4134866678
54189169 0.4236049722 85.4140863318
54189229 0.4182838041 85.4141117480
54189433 0.4157534656 85.4141970779
54190133 0.3172456808 85.4144881054
54191008 0.3082063892 85.4147656953
54192095 0.9433109667 85.4151007157
54192718 1.2791397617 85.4156883984
54193582 0.5106889020 85.4167935752
54193697 0.4608822037 85.4168523044
54193922 0.3394666818 85.4169560029
54194935 0.3272814132 85.4172998826
54195171 0.3155074716 85.4173771211
54195246 0.3059325414 85.4174007841
54195667 0.3046031740 85.4175295817
54195825 0.3043843573 85.4175777090
54196232 0.3045433887 85.4177015934
54196383 0.3071815253 85.4177475795
54196534 0.3071853609 85.4177939639
54196656 0.3350668420 85.4178314405
54196736 0.3829387656 85.4178582459
54198274 0.3195790030 85.4184472057
54198343 0.2381244848 85.4184692566
54198376 0.1604870935 85.4184771148
54198435 0.1010356283 85.4184865835
54198528 0.0660179700 85.4184959798
54198661 0.0509201417 85.4185047602
54199131 0.0509511958 85.4185286927
54199621 0.0512954100 85.4185536587
54199726 0.0516459985 85.4185590448
54199760 0.0524260692 85.4185608007
54200002 0.0543295129 85.4185734878
54200125 0.0569702594 85.4185801704
54200331 0.1059362019 85.4185919062
54200379 0.1921577247 85.4185969912
54201024 1.4728037864 85.4187209329
54201598 1.5236850646 85.4195663223
54201666 6.3893689397 85.4196699329
54201883 1.4765752830 85.4210564259
54202741 0.5324135596 85.4223233275
54202833 0.0373989833 85.4223723096
54203214 0.0368452909 85.4223865586
54203280 0.0364218287 85.4223889904
54203688 0.0363376968 85.4224038505
54204262 0.0363647029 85.4224247083
54204711 0.0364262847 85.4224410361
54204810 0.0364654930 85.4224446423
54205490 0.0370932922 85.4224694388
54206290 0.0371188737 85.4224991134
54206825 0.0371169833 85.4225189720
54206930 0.0371246103 85.4225228693
54206995 0.0368879127 85.4225252824
54207048 0.0364196743 85.4225272375
54207335 0.0364045213 85.4225376899
54207428 0.0363533946 85.4225410755
54207524 0.0361728424 85.4225445655
54207801 0.0361728424 85.4225545853
54207960 0.0361402488 85.4225603368
54209195 0.0362376850 85.4226049700
54209310 0.0367720303 85.4226091374
54209647 0.0554164162 85.4226215295
54209781 0.1907837623 85.4226289553
54210180 0.1472576434 85.4227050781
54210504 1.0594933561 85.4227527895
54210931 1.0609709688 85.4232051932
54211038 0.0242689992 85.4233187171
54211380 0.0308350561 85.4233270171
54212234 0.0308355568 85.4233533502
54212901 0.0308343845 85.4233739176
54213783 0.0277602797 85.4234011135
54214242 0.0300880984 85.4234138554
54214639 0.0300929119 85.4234258004
54214735 0.5865308530 85.4234286893
54215260 0.5865324756 85.4237366180
54216364 0.0226997840 85.4243841499
54217571 0.0227407469 85.4244115485
54217705 0.0227407469 85.4244145958
54218015 0.0228202094 85.4244216454
54218091 0.0228202094 85.4244233798
54218359 0.0229203240 85.4244294956
54218385 0.0231428368 85.4244300915
54219149 0.4631334637 85.4244477726
54219160 0.9450691650 85.4244528671
54219710 0.9596110622 85.4249726551
54220201 0.9480707047 85.4254438242
54220639 0.9479956512 85.4258590791
54223390 1.0042097957 85.4284670152
54223456 1.0558913878 85.4285332930
54223744 0.9435595818 85.4288373897
54226185 0.9123944070 85.4311406187
54226960 0.7664595384 85.4318477243
54228415 2.1963674363 85.4329629230
54229330 1.6162455785 85.4349725992
54229637 1.6314309058 85.4354687866
54229914 1.7188660811 85.4359206929
54230496 1.3066695538 85.4369210730
54230815 1.0731596324 85.4373379006
54230988 1.0143489028 85.4375235572
54231533 0.9909395310 85.4380763773
54231604 0.9731461815 85.4381467341
54231925 0.9599129607 85.4384591140
54232007 0.9552010363 85.4385378268
54233123 0.6250525073 85.4396038312
54233214 0.2854728646 85.4396607110
54233431 0.1305756560 85.4397226586
54233770 0.0953594892 85.4397669237
54233867 0.0906549589 85.4397761736
54234342 0.0923058327 85.4398192347
54234410 0.1215150042 85.4398255115
54234439 0.1706184602 85.4398290354
54234467 0.2502340463 85.4398338128
54234622 1.0559725289 85.4398725990
54234779 0.8719068593 85.4400383867
54235309 0.7127335297 85.4405004974
54235383 0.5463251874 85.4405532396
54235515 0.5098750252 85.4406253546
54235537 0.4786668318 85.4406365718
54235626 0.4530394208 85.4406791732
54235715 0.4357964724 85.4407194937
54235739 0.4207422361 85.4407299528
54236266 0.4377836835 85.4409516839
54236572 0.4475004011 85.4410856458
54236667 0.4518575347 85.4411281583
54237556 0.4905975223 85.4415298596
54237919 0.5012966240 85.4417079465
54238051 72.6243203168 85.4417741177
54239111 72.6243203168 85.5187558972
54239711 66.6980187992 85.5623304894
54239822 16.5865720962 85.5697339695
54239866 0.9363315510 85.5704637787
54240337 0.3499975290 85.5709047908
54240588 0.2914323629 85.5709926402
54240646 0.2914323629 85.5710095433
54240659 0.2690214066 85.5710133319
54240702 0.2527497220 85.5710248998
54240936 0.2386096469 85.5710840433
54241159 0.2281700320 85.5711372532
54242348 0.2273900301 85.5714085474
54242362 0.2284037658 85.5714117309
54242393 0.2270115199 85.5714188114
54242572 0.2274876232 85.5714594464
54242677 0.2291352885 85.5714833326
54242712 0.2293194435 85.5714913524
54242869 0.2324513661 85.5715273555
54242976 0.2383402951 85.5715522278
54243032 0.2429869605 85.5715655749
54244015 0.8151030187 85.5718044311
54244231 0.7954447788 85.5719804933
54244289 0.5033890170 85.5720266291
54244751 0.4967627508 85.5722591948
54246400 0.4816812122 85.5730783566
54246466 0.4723564513 85.5731101476
54246569 0.4637702037 85.5731588003
54246591 0.4570284478 85.5731690032
54246635 0.4486069959 85.5731891125
54246940 0.4470836809 85.5733259376
54247077 0.4544112435 85.5733871881
54247225 0.4533949539 85.5734544409
54247807 0.6353745388 85.5737183168
54248065 0.6353292586 85.5738822434
54248174 1.3058546347 85.5739514943
54248494 1.3114338090 85.5743693678
54248782 1.6071885163 85.5747470607
54251229 7.5279238142 85.5786798510
54251787 5.3789466057 85.5828804325
54252037 1.9779704216 85.5842251692
54252171 1.9070450245 85.5844902172
54252413 0.4302359098 85.5849517221
54253186 0.4287440980 85.5852842945
54254196 0.5822903200 85.5857173260
54254415 0.6575392017 85.5858448476
54254754 0.7093520641 85.5860677534
54254823 0.7616904527 85.5861166987
54255009 0.7619367170 85.5862583731
54255152 0.7930167683 85.5863673300
54255495 0.8113045727 85.5866393348
54255850 0.9285280230 85.5869273479
54256257 1.3380517240 85.5873052588
54256823 1.6493184637 85.5880625961
54257186 1.6167149489 85.5886612987
54257212 1.6460699333 85.5887033333
54257436 1.6606727913 85.5890720530
54259489 1.3084701398 85.5924814142
54259782 1.2470534326 85.5928647960
54260045 1.2241061201 85.5931927710
54260151 1.2149151939 85.5933225263
54260205 1.2295581862 85.5933881317
54260242 1.2184079841 85.5934336253
54260743 1.2948797475 85.5940440477
54261178 1.6525587010 85.5946073204
54261400 1.6524024787 85.5949741884
54261736 1.9988062993 85.5955293957
54261791 2.2639916372 85.5956393300
54262712 2.3664524593 85.5977244663
54262859 2.5697422628 85.5980723348
54263016 3.3056432775 85.5984757844
54264011 12.6051564872 85.6017648994
54264101 15.1998398071 85.6028993635
54264390 15.3930714774 85.6072921172
54264529 15.3931025538 85.6094317542
54264681 15.3798799802 85.6117715057
54264744 15.3786004045 85.6127404382
54265287 13.9898122019 85.6210910182
54265369 13.0979411424 85.6222381828
54265637 7.5083771473 85.6257484310
54266838 2.1356821011 85.6347659920
54266945 0.8975066309 85.6349945100
54267540 0.8523231011 85.6355285264
54268422 0.8521256480 85.6362802754
54268813 0.8524798879 85.6366134565
54268851 0.8482160503 85.6366458508
54268943 0.8471582478 85.6367238866
54268982 0.8467928137 85.6367569258
54269090 0.8459324602 85.6368483794
54269761 0.8153965061 85.6374160001
54269842 0.7822939751 85.6374820472
54270037 0.7422249393 85.6376345945
54270073 0.7084780636 85.6376613146
54270278 0.6976976154 85.6378065527
54270625 0.6977024213 85.6380486537
54272039 2.6451395158 85.6390352049
54272590 3.3232295678 85.6404926768
54272669 4.2158801676 85.6407552120
54272955 3.1991987342 85.6419609537
54273022 2.1683950566 85.6421753000
54273174 2.0323676186 85.6425048960
54273201 0.4460077427 85.6425597700
54273458 0.4456516243 85.6426743940
54273706 0.4455230736 85.6427849156
54274113 0.4362073301 85.6429662435
54274176 0.4328757009 85.6429937245
54274415 0.4353727226 85.6430971818
54274656 0.4315422814 85.6432021066
54275070 0.3560174845 85.6433807651
54275107 0.2812291809 85.6433939378
54275275 0.2769558058 85.6434411843
54275785 0.2562218959 85.6435824318
54277432 0.2569324480 85.6440044292
54277516 0.2573686228 85.6440260115
54277553 0.2578416585 85.6440355342
54278049 0.2589201359 85.6441634236
54279126 0.2595367527 85.6444422806
54279203 0.2601042092 85.6444622650
54279442 0.2610445581 85.6445244299
54280121 0.2651824277 85.6447016791
54280178 0.2688695255 85.6447167945
54280234 0.2722876205 85.6447318512
54281554 0.3003538206 85.6450912709
54281696 0.3824057066 85.6451339211
54282384 0.6436519575 85.6453970162
54283063 0.6375902710 85.6458340559
54285116 0.4323342195 85.6471430287
54285153 0.2662460002 85.6471590251
54286809 0.2354993420 85.6475999285
54287177 0.1865193003 85.6476865922
54287740 0.1865188580 85.6477916026
54288178 0.1258883572 85.6478732979
54288449 0.0698372536 85.6479074136
54288694 0.0299472861 85.6479245237
54291832 0.0299369567 85.6480184983
54292149 0.0300980879 85.6480279883
54292441 0.0304422502 85.6480367770
54293458 0.0304650350 85.6480677368
54294450 0.0455032009 85.6480979581
54294688 0.0729811055 85.6481087878
54294818 0.1039712011 85.6481182754
54295310 0.1090637112 85.6481694292
54295990 0.2446669330 85.6482435925
54296018 0.3879309610 85.6482504432
54296092 0.5504468876 85.6482791501
54296187 0.7084310787 85.6483314425
54297157 0.7861108034 85.6490186207
54297896 0.7876651610 85.6495995566
54298037 1.0258658733 85.6497106174
54298082 1.2646704144 85.6497567813
54298155 1.2608183982 85.6498491023
54299218 1.9192320675 85.6511893522
54299392 1.8854204494 85.6515232986
54299517 1.5681334117 85.6517589762
54299566 0.9858319396 85.6518358147
54300592 0.7122638250 85.6528472783
54300679 0.4843373215 85.6529092452
54300912 0.4170500855 85.6530220958
54302490 0.4131145617 85.6536802009
54302739 0.4116143459 85.6537830664
54302754 0.4105536146 85.6537892406
54303653 0.4061062081 85.6541583283
54303909 0.3975254045 85.6542622915
54304176 0.3969239353 85.6543684308
54305302 0.3970210833 85.6548153671
54306266 0.4244333228 85.6551980954
54306338 0.4592786610 85.6552286546
54306395 0.4990903624 85.6552548335
54306577 0.5043709827 85.6553456680
54306628 0.5119446930 85.6553713909
54306875 0.7442816577 85.6554978412
54307032 0.7502217627 85.6556146934
54307114 0.8615114174 85.6556762116
54307144 0.9550984633 85.6557020570
54307469 0.9612447117 85.6560124640
54307976 0.9500420764 85.6564998150
54309239 0.6547411545 85.6576997182
54309303 0.4310126372 85.6577416216
54310285 0.4308826900 85.6581648760
54310881 0.4316328819 85.6584216821
54311317 0.4323066158 85.6586098741
54313803 0.4329860471 85.6596845883
54314184 0.4335029693 85.6598495560
54316764 0.8361926474 85.6609679936
54316995 3.2073042804 85.6611611541
54317745 3.7967621712 85.6635666324
54319799 37.5869398037 85.6713651819
54320307 37.5869398037 85.6904593473
54321192 0.7344401594 85.7237237890
54321574 0.4417745306 85.7240043451
54322659 0.4418760468 85.7244836705
54322917 0.2876288058 85.7245976745
54323345 0.1949868190 85.7247207797
54323922 0.1801404204 85.7248332871
54324078 0.1675467794 85.7248613890
54324150 0.1566197096 85.7248734523
54325822 0.1566693886 85.7251353205
54329590 0.2112966362 85.7257256507
54331512 0.5724985203 85.7261317629
54332499 0.6034659347 85.7266968189
54333124 0.6037540129 85.7270739851
54333235 0.6059186815 85.7271410018
54333374 0.6073748925 85.7272252245
54335437 0.2825325135 85.7284782389
54335805 0.2209324107 85.7285822109
54335875 0.1771895037 85.7285976761
54336003 0.1513107522 85.7286203564
54336197 0.1401327906 85.7286497107
54337486 0.1400092575 85.7288303419
54338231 0.1400207336 85.7289346488
54338582 0.1400201094 85.7289837960
54338976 0.1399797852 85.7290389640
54340736 0.1399967723 85.7292853284
54343930 0.1400548151 85.7297324781
54343964 0.1400861061 85.7297372399
54344252 0.1401282016 85.7297775847
54344324 0.1402954432 85.7297876740
54351284 0.3630203819 85.7307641302
54351915 0.5110018111 85.7309931961
54352496 0.6573098308 85.7312900882
54352550 0.8438392843 85.7313255829
54353006 2.6388000215 85.7317103736
54353558 2.3497005971 85.7331669912
54353661 1.1740118847 85.7334090104
54354265 1.0162097740 85.7341181136
54354330 0.8577082981 85.7341841672
54355054 0.5930579251 85.7348051480
54356351 0.5755199320 85.7355743441
54356567 0.5671138689 85.7356986564
54356605 0.5408337429 85.7357202068
54357161 0.5408969342 85.7360209103
54357169 0.5362387152 85.7360252375
54357225 0.5369992884 85.7360552669
54357238 0.5368548467 85.7360622479
54357391 0.5097444603 85.7361443866
54357459 0.4506786781 85.7361790493
54357478 0.3838399594 85.7361876122
54357583 0.3840106825 85.7362279154
54357806 0.3850559728 85.7363135497
54358633 0.2761857412 85.7366319910
54365833 0.2760605786 85.7386205284
54365909 0.2952711114 85.7386415090
54366511 0.2950381591 85.7388192622
54368649 0.3049981312 85.7394500538
54369135 0.3118371873 85.7395982829
54369970 0.3147790230 85.7398586669
54369991 0.3190888271 85.7398652773
54370639 0.3190816764 85.7400720468
54370686 0.3262265086 85.7400870437
54370880 0.3295494155 85.7401503316
54370950 0.3348328572 85.7401734001
54371614 0.3369219285 85.7403957291
54371836 0.3378464779 85.7404705258
54371871 0.3384479448 85.7404823504
54373053 0.3880192884 85.7408823959
54373055 0.4377825840 85.7408831719
54373763 0.6418677071 85.7411931220
54374494 0.7842850258 85.7416623273
54374531 0.8837682833 85.7416913458
54374547 0.9909638677 85.7417054861
54374675 2.0916176663 85.7418323295
54375256 2.1782988979 85.7430475593
54375312 2.2307192223 85.7431695441
54377475 6.9109638654 85.7479945897
54378198 6.9107044663 85.7529912166
54378367 6.9130541241 85.7541591257
54379190 6.9393982471 85.7598485692
54379587 6.9180722961 85.7626035103
54380457 2.8708281134 85.7686222332
54380550 0.7710233484 85.7688892202
54383638 0.7666944589 85.7712701403
54384631 0.7637363029 85.7720314679
54386691 0.7645651678 85.7736047647
54389471 0.7671612586 85.7757302559
